timestamp,ip_address,method,endpoint,status_code,response_time_ms
2025-09-06 22:00:49,192.168.1.11,POST,/checkout,200,850
2025-09-06 20:48:41,192.168.1.1,GET,/profile,404,1792
2025-09-06 12:14:46,192.168.1.36,GET,/products,201,1571
2025-09-06 13:52:29,192.168.1.13,GET,/cart,200,1949
2025-09-06 18:13:28,192.168.1.19,GET,/login,200,282
2025-09-06 10:47:00,192.168.1.22,GET,/login,200,891
2025-09-06 17:25:48,192.168.1.38,GET,/login,200,1628
2025-09-06 03:08:09,192.168.1.49,DELETE,/products,201,1891
2025-09-06 16:55:25,192.168.1.49,GET,/login,200,405
2025-09-06 13:21:36,192.168.1.48,GET,/login,200,1402
2025-09-06 15:02:52,192.168.1.33,GET,/,200,1992
2025-09-06 12:13:14,192.168.1.10,GET,/products,200,42
2025-09-06 08:55:58,192.168.1.17,GET,/,200,999
2025-09-06 19:24:57,192.168.1.43,GET,/,200,1473
2025-09-06 17:10:38,192.168.1.26,GET,/,201,959
2025-09-06 10:00:09,192.168.1.19,POST,/products,200,693
2025-09-06 22:56:31,192.168.1.20,GET,/checkout,200,1824
2025-09-06 22:22:44,192.168.1.42,POST,/login,400,1760
2025-09-06 08:15:11,192.168.1.45,POST,/products,403,395
2025-09-06 18:06:25,192.168.1.33,GET,/cart,200,1827
2025-09-06 16:18:42,192.168.1.46,GET,/checkout,200,1030
2025-09-06 12:48:35,192.168.1.3,GET,/checkout,200,1616
2025-09-06 11:28:10,192.168.1.8,GET,/products,200,1442
2025-09-06 17:29:24,192.168.1.13,GET,/,200,533
2025-09-06 07:58:08,192.168.1.12,POST,/products,200,1143
2025-09-06 17:45:28,192.168.1.4,POST,/cart,200,56
2025-09-06 16:11:18,192.168.1.3,POST,/,200,42
2025-09-06 17:09:28,192.168.1.14,GET,/,200,462
2025-09-06 13:03:53,192.168.1.30,GET,/products,200,230
2025-09-06 12:19:28,192.168.1.2,GET,/checkout,201,1922
2025-09-06 09:58:15,192.168.1.5,GET,/,200,1700
2025-09-06 08:42:04,192.168.1.6,POST,/checkout,400,363
2025-09-06 18:02:26,192.168.1.23,POST,/login,200,1299
2025-09-06 08:34:25,192.168.1.47,GET,/,200,375
2025-09-06 01:41:20,192.168.1.1,GET,/,200,590
2025-09-06 17:23:02,192.168.1.2,GET,/login,200,228
2025-09-06 18:50:59,192.168.1.42,GET,/profile,200,1312
2025-09-06 18:43:59,192.168.1.49,GET,/login,200,1830
2025-09-06 18:54:42,192.168.1.21,GET,/products,200,803
2025-09-06 14:47:14,192.168.1.22,POST,/,200,1574
2025-09-06 22:19:15,192.168.1.36,POST,/products,200,787
2025-09-06 14:12:09,192.168.1.15,GET,/,201,1957
2025-09-06 13:56:21,192.168.1.4,GET,/checkout,200,1641
2025-09-06 23:41:52,192.168.1.10,GET,/cart,200,516
2025-09-06 08:03:58,192.168.1.46,DELETE,/cart,200,475
2025-09-06 16:24:33,192.168.1.12,GET,/,401,163
2025-09-06 23:03:40,192.168.1.50,PUT,/,200,1144
2025-09-06 20:59:13,192.168.1.7,GET,/checkout,200,1497
2025-09-06 08:27:11,192.168.1.28,GET,/products,404,432
2025-09-06 10:50:30,192.168.1.2,DELETE,/login,200,923
2025-09-06 12:39:47,192.168.1.18,GET,/profile,200,1580
2025-09-06 12:54:05,192.168.1.37,PUT,/products,200,1508
2025-09-06 08:24:29,192.168.1.11,GET,/products,200,702
2025-09-06 07:30:12,192.168.1.4,GET,/,200,1505
2025-09-06 11:25:59,192.168.1.17,GET,/checkout,200,650
2025-09-06 17:37:04,192.168.1.17,GET,/profile,200,1178
2025-09-06 07:48:27,192.168.1.48,POST,/checkout,200,1472
2025-09-06 14:44:23,192.168.1.33,GET,/profile,201,516
2025-09-06 13:58:52,192.168.1.14,POST,/,200,322
2025-09-06 09:29:43,192.168.1.4,GET,/products,200,350
2025-09-06 01:49:05,192.168.1.30,PUT,/login,200,1865
2025-09-06 06:58:12,192.168.1.43,GET,/login,200,1045
2025-09-06 23:42:56,192.168.1.15,GET,/login,401,1510
2025-09-06 21:06:40,192.168.1.26,POST,/cart,200,449
2025-09-06 22:25:44,192.168.1.11,DELETE,/cart,200,163
2025-09-06 19:26:33,192.168.1.17,GET,/login,200,401
2025-09-06 18:12:31,192.168.1.5,PUT,/products,400,400
2025-09-06 08:47:11,192.168.1.40,GET,/profile,401,922
2025-09-06 16:39:06,192.168.1.43,GET,/,200,586
2025-09-06 06:01:37,192.168.1.7,GET,/checkout,200,564
2025-09-06 19:00:42,192.168.1.27,DELETE,/,200,34
2025-09-06 12:33:48,192.168.1.9,GET,/checkout,200,709
2025-09-06 11:56:21,192.168.1.50,POST,/profile,200,795
2025-09-06 16:22:55,192.168.1.12,GET,/products,200,1505
2025-09-06 20:59:08,192.168.1.1,GET,/products,404,1558
2025-09-06 20:23:28,192.168.1.29,GET,/products,200,404
2025-09-06 00:40:52,192.168.1.12,GET,/cart,404,1526
2025-09-06 11:28:14,192.168.1.28,GET,/products,200,896
2025-09-06 22:59:30,192.168.1.50,POST,/profile,201,621
2025-09-06 16:45:09,192.168.1.43,POST,/checkout,201,85
2025-09-06 07:50:05,192.168.1.11,GET,/products,401,364
2025-09-06 22:07:30,192.168.1.31,GET,/,201,1371
2025-09-06 18:06:27,192.168.1.50,GET,/profile,200,805
2025-09-06 19:14:46,192.168.1.8,GET,/cart,200,298
2025-09-06 22:40:46,192.168.1.22,POST,/login,200,1199
2025-09-06 19:38:04,192.168.1.30,GET,/checkout,201,801
2025-09-06 17:50:35,192.168.1.49,GET,/,200,615
2025-09-06 06:05:21,192.168.1.36,PUT,/checkout,200,773
2025-09-06 07:20:24,192.168.1.26,GET,/,200,1754
2025-09-06 12:27:20,192.168.1.37,POST,/profile,200,1379
2025-09-06 16:14:06,192.168.1.16,GET,/products,200,1951
2025-09-06 10:14:31,192.168.1.32,GET,/,201,1759
2025-09-06 20:44:02,192.168.1.28,GET,/profile,200,1756
2025-09-06 18:30:40,192.168.1.41,GET,/checkout,200,1679
2025-09-06 11:52:45,192.168.1.6,POST,/cart,201,127
2025-09-06 22:49:11,192.168.1.42,POST,/,400,1888
2025-09-06 21:01:35,192.168.1.16,GET,/products,200,821
2025-09-06 12:33:46,192.168.1.10,GET,/,401,826
2025-09-06 06:20:48,192.168.1.39,POST,/,404,642
2025-09-06 13:10:36,192.168.1.4,GET,/,200,466
2025-09-06 20:12:47,192.168.1.31,GET,/cart,200,1628
2025-09-06 23:09:24,192.168.1.48,GET,/cart,403,216
2025-09-06 11:30:11,192.168.1.47,GET,/products,200,908
2025-09-06 23:40:46,192.168.1.17,GET,/,200,1428
2025-09-06 16:11:41,192.168.1.36,POST,/profile,200,203
2025-09-06 19:55:52,192.168.1.31,GET,/products,200,265
2025-09-06 07:07:31,192.168.1.30,PUT,/,200,1192
2025-09-06 14:44:47,192.168.1.3,GET,/login,500,1459
2025-09-06 13:36:08,192.168.1.3,GET,/profile,201,398
2025-09-06 12:44:01,192.168.1.16,POST,/checkout,200,150
2025-09-06 14:37:34,192.168.1.34,POST,/,201,1997
2025-09-06 17:07:11,192.168.1.43,GET,/,200,663
2025-09-06 07:08:36,192.168.1.5,GET,/products,401,91
2025-09-06 06:07:32,192.168.1.11,DELETE,/,404,1367
2025-09-06 00:19:02,192.168.1.47,GET,/checkout,200,931
2025-09-06 07:31:44,192.168.1.11,PUT,/profile,200,1065
2025-09-06 08:06:42,192.168.1.40,GET,/,200,1725
2025-09-06 08:08:38,192.168.1.25,GET,/,201,884
2025-09-06 06:16:16,192.168.1.15,PUT,/login,200,540
2025-09-06 17:44:09,192.168.1.24,GET,/checkout,500,1447
2025-09-06 17:45:23,192.168.1.26,GET,/products,200,1702
2025-09-06 07:50:27,192.168.1.15,DELETE,/,200,1108
2025-09-06 06:35:26,192.168.1.2,GET,/login,200,579
2025-09-06 07:51:14,192.168.1.9,GET,/profile,200,1969
2025-09-06 06:59:07,192.168.1.5,POST,/login,400,1022
2025-09-06 06:22:44,192.168.1.26,GET,/,200,118
2025-09-06 08:48:24,192.168.1.5,POST,/products,201,1149
2025-09-06 16:54:25,192.168.1.21,GET,/,200,338
2025-09-06 17:09:24,192.168.1.26,GET,/profile,200,778
2025-09-06 18:15:43,192.168.1.28,POST,/,500,1655
2025-09-06 13:18:17,192.168.1.48,GET,/checkout,403,488
2025-09-06 10:54:05,192.168.1.48,GET,/login,200,182
2025-09-06 06:15:05,192.168.1.4,GET,/checkout,200,1029
2025-09-06 20:00:27,192.168.1.32,PUT,/,200,1423
2025-09-06 23:56:34,192.168.1.33,GET,/products,403,1547
2025-09-06 00:27:44,192.168.1.24,GET,/profile,200,1905
2025-09-06 20:56:33,192.168.1.33,GET,/login,200,1925
2025-09-06 21:33:57,192.168.1.6,GET,/cart,200,1970
2025-09-06 04:31:24,192.168.1.5,DELETE,/login,200,1723
2025-09-06 15:49:54,192.168.1.3,GET,/,200,1531
2025-09-06 16:25:13,192.168.1.46,PUT,/profile,200,1849
2025-09-06 03:29:57,192.168.1.29,GET,/login,200,692
2025-09-06 10:06:00,192.168.1.14,POST,/login,200,902
2025-09-06 14:05:33,192.168.1.23,GET,/,200,338
2025-09-06 19:16:14,192.168.1.20,GET,/login,401,1118
2025-09-06 20:06:28,192.168.1.31,GET,/,201,31
2025-09-06 11:55:45,192.168.1.5,GET,/,200,1543
2025-09-06 11:02:10,192.168.1.32,PUT,/profile,500,263
2025-09-06 12:35:31,192.168.1.39,POST,/login,201,1825
2025-09-06 12:46:59,192.168.1.36,POST,/,404,1643
2025-09-06 02:09:22,192.168.1.22,POST,/,200,720
2025-09-06 13:38:47,192.168.1.1,GET,/,200,898
2025-09-06 09:09:46,192.168.1.23,GET,/checkout,401,1455
2025-09-06 09:52:27,192.168.1.5,POST,/cart,201,1048
2025-09-06 16:12:54,192.168.1.27,GET,/,200,98
2025-09-06 10:12:59,192.168.1.4,GET,/,401,798
2025-09-06 12:19:44,192.168.1.30,GET,/login,200,1064
2025-09-06 12:03:19,192.168.1.3,GET,/profile,201,525
2025-09-06 10:03:11,192.168.1.1,GET,/checkout,200,986
2025-09-06 10:38:06,192.168.1.18,GET,/products,200,248
2025-09-06 06:00:43,192.168.1.25,POST,/login,201,760
2025-09-06 19:37:33,192.168.1.28,GET,/,200,198
2025-09-06 21:08:40,192.168.1.36,GET,/products,403,1360
2025-09-06 20:12:45,192.168.1.19,GET,/profile,200,637
2025-09-06 18:48:12,192.168.1.24,GET,/,200,1477
2025-09-06 09:56:48,192.168.1.42,PUT,/profile,401,938
2025-09-06 16:07:58,192.168.1.18,GET,/products,404,1639
2025-09-06 02:38:17,192.168.1.33,GET,/,200,1646
2025-09-06 23:12:47,192.168.1.40,GET,/products,200,173
2025-09-06 07:48:32,192.168.1.15,POST,/login,200,396
2025-09-06 00:36:13,192.168.1.27,GET,/profile,200,1051
2025-09-06 18:33:16,192.168.1.11,GET,/checkout,200,370
2025-09-06 09:34:15,192.168.1.10,GET,/profile,200,292
2025-09-06 09:50:03,192.168.1.30,GET,/cart,200,22
2025-09-06 17:40:38,192.168.1.49,GET,/profile,401,560
2025-09-06 18:26:57,192.168.1.28,GET,/,400,1707
2025-09-06 11:46:17,192.168.1.5,DELETE,/products,404,1613
2025-09-06 22:37:06,192.168.1.35,GET,/profile,200,1302
2025-09-06 16:35:13,192.168.1.40,GET,/,200,1674
2025-09-06 21:25:09,192.168.1.19,POST,/login,200,1001
2025-09-06 06:11:29,192.168.1.5,POST,/,200,1513
2025-09-06 08:18:01,192.168.1.11,POST,/cart,200,404
2025-09-06 06:04:27,192.168.1.8,PUT,/profile,200,1098
2025-09-06 07:48:51,192.168.1.1,GET,/login,200,47
2025-09-06 19:41:59,192.168.1.2,GET,/,200,1304
2025-09-06 16:50:00,192.168.1.48,GET,/checkout,200,1468
2025-09-06 06:08:30,192.168.1.37,POST,/cart,200,1000
2025-09-06 07:03:34,192.168.1.33,GET,/,400,230
2025-09-06 15:06:32,192.168.1.44,GET,/,200,484
2025-09-06 13:09:22,192.168.1.31,GET,/cart,200,1830
2025-09-06 18:57:07,192.168.1.22,DELETE,/,404,597
2025-09-06 11:39:21,192.168.1.3,PUT,/profile,401,1258
2025-09-06 07:27:33,192.168.1.13,GET,/login,401,1427
2025-09-06 10:52:18,192.168.1.13,GET,/profile,200,1930
2025-09-06 09:58:45,192.168.1.39,POST,/cart,404,1612
2025-09-06 17:20:09,192.168.1.16,POST,/checkout,200,157
2025-09-06 06:27:46,192.168.1.9,GET,/profile,200,808
2025-09-06 11:31:27,192.168.1.21,DELETE,/products,200,303
2025-09-06 20:41:58,192.168.1.8,GET,/products,200,1110
2025-09-06 15:14:24,192.168.1.3,POST,/products,201,1681
2025-09-06 19:44:05,192.168.1.7,GET,/profile,200,1163
2025-09-06 13:08:58,192.168.1.3,PUT,/login,400,1614
2025-09-06 20:18:29,192.168.1.4,POST,/profile,403,516
2025-09-06 08:14:03,192.168.1.36,GET,/products,200,1521
2025-09-06 02:27:23,192.168.1.2,GET,/products,200,1236
2025-09-06 21:01:09,192.168.1.14,GET,/,200,1686
2025-09-06 12:48:11,192.168.1.20,GET,/products,404,982
2025-09-06 12:21:28,192.168.1.38,GET,/,200,1824
2025-09-06 17:38:48,192.168.1.5,GET,/login,200,1961
2025-09-06 21:35:45,192.168.1.41,PUT,/products,201,887
2025-09-06 22:17:05,192.168.1.23,DELETE,/,200,1287
2025-09-06 05:25:11,192.168.1.40,DELETE,/products,200,1438
2025-09-06 13:20:41,192.168.1.30,POST,/,400,1344
2025-09-06 12:17:06,192.168.1.3,GET,/checkout,200,510
2025-09-06 10:34:06,192.168.1.2,GET,/checkout,200,1149
2025-09-06 08:59:02,192.168.1.7,GET,/products,200,1638
2025-09-06 14:03:20,192.168.1.3,GET,/profile,201,1983
2025-09-06 12:12:20,192.168.1.36,POST,/profile,201,219
2025-09-06 11:57:47,192.168.1.22,GET,/checkout,200,1650
2025-09-06 12:37:55,192.168.1.42,GET,/,200,1832
2025-09-06 16:45:14,192.168.1.44,POST,/products,201,349
2025-09-06 23:32:33,192.168.1.50,GET,/products,201,936
2025-09-06 19:21:18,192.168.1.14,POST,/login,401,1605
2025-09-06 17:15:13,192.168.1.50,GET,/profile,200,1038
2025-09-06 06:00:09,192.168.1.37,GET,/cart,201,1853
2025-09-06 06:06:29,192.168.1.11,PUT,/,200,764
2025-09-06 11:04:11,192.168.1.34,GET,/profile,404,1582
2025-09-06 21:41:59,192.168.1.4,GET,/products,200,1779
2025-09-06 10:26:54,192.168.1.29,GET,/login,200,1299
2025-09-06 23:23:05,192.168.1.32,GET,/,401,1417
2025-09-06 04:41:03,192.168.1.36,GET,/cart,200,1767
2025-09-06 06:24:10,192.168.1.26,POST,/,401,1390
2025-09-06 06:29:29,192.168.1.30,PUT,/products,200,1518
2025-09-06 06:59:25,192.168.1.37,GET,/login,200,1257
2025-09-06 14:44:47,192.168.1.21,GET,/,200,982
2025-09-06 07:13:20,192.168.1.26,DELETE,/checkout,200,1675
2025-09-06 11:27:30,192.168.1.6,GET,/,201,886
2025-09-06 09:40:11,192.168.1.3,GET,/login,200,1478
2025-09-06 13:26:33,192.168.1.6,POST,/,200,1852
2025-09-06 22:21:48,192.168.1.11,GET,/profile,200,1116
2025-09-06 18:10:44,192.168.1.18,PUT,/products,400,1168
2025-09-06 19:38:12,192.168.1.2,GET,/products,200,1706
2025-09-06 22:47:52,192.168.1.36,GET,/,200,322
2025-09-06 14:20:07,192.168.1.39,GET,/,201,942
2025-09-06 22:54:08,192.168.1.30,GET,/products,200,1547
2025-09-06 23:26:44,192.168.1.25,GET,/login,200,1970
2025-09-06 08:43:36,192.168.1.48,GET,/login,200,648
2025-09-06 14:55:07,192.168.1.33,GET,/products,200,741
2025-09-06 20:27:33,192.168.1.49,GET,/profile,200,784
2025-09-06 08:38:10,192.168.1.25,GET,/cart,200,915
2025-09-06 16:44:39,192.168.1.47,PUT,/,200,1734
2025-09-06 06:41:01,192.168.1.29,GET,/products,201,1918
2025-09-06 15:40:28,192.168.1.22,POST,/products,401,453
2025-09-06 09:29:35,192.168.1.15,GET,/products,200,1645
2025-09-06 22:26:58,192.168.1.40,POST,/checkout,200,787
2025-09-06 19:32:18,192.168.1.9,GET,/login,403,1882
2025-09-06 12:15:00,192.168.1.45,GET,/,200,786
2025-09-06 20:33:52,192.168.1.36,GET,/,200,900
2025-09-06 09:25:12,192.168.1.29,GET,/,404,898
2025-09-06 07:40:24,192.168.1.49,GET,/profile,200,915
2025-09-06 09:45:51,192.168.1.4,GET,/products,200,1580
2025-09-06 16:16:53,192.168.1.25,PUT,/,200,915
2025-09-06 01:49:37,192.168.1.4,GET,/products,404,1191
2025-09-06 12:47:46,192.168.1.4,GET,/products,200,510
2025-09-06 17:14:19,192.168.1.5,POST,/checkout,400,794
2025-09-06 19:42:03,192.168.1.9,PUT,/products,200,1206
2025-09-06 21:07:29,192.168.1.46,GET,/,200,389
2025-09-06 06:31:54,192.168.1.14,POST,/login,200,64
2025-09-06 12:31:40,192.168.1.2,GET,/login,200,1880
2025-09-06 13:10:11,192.168.1.11,PUT,/products,200,1770
2025-09-06 03:21:22,192.168.1.21,GET,/products,200,1538
2025-09-06 09:07:12,192.168.1.28,GET,/products,201,462
2025-09-06 21:07:57,192.168.1.6,GET,/,201,1944
2025-09-06 07:17:30,192.168.1.5,GET,/checkout,200,976
2025-09-06 19:31:27,192.168.1.23,GET,/,200,1427
2025-09-06 21:45:17,192.168.1.48,GET,/checkout,200,359
2025-09-06 20:46:31,192.168.1.18,GET,/products,200,672
2025-09-06 16:38:24,192.168.1.18,GET,/login,200,151
2025-09-06 13:56:02,192.168.1.48,GET,/login,200,1816
2025-09-06 17:33:22,192.168.1.16,GET,/cart,200,400
2025-09-06 11:04:13,192.168.1.31,GET,/checkout,200,672
2025-09-06 18:45:21,192.168.1.6,GET,/login,200,155
2025-09-06 12:38:13,192.168.1.24,GET,/,200,1829
2025-09-06 20:42:04,192.168.1.26,GET,/products,200,1685
2025-09-06 10:12:03,192.168.1.39,GET,/profile,200,274
2025-09-06 13:38:20,192.168.1.27,GET,/,200,1624
2025-09-06 21:00:58,192.168.1.20,GET,/profile,200,1112
2025-09-06 22:02:21,192.168.1.30,GET,/,400,1501
2025-09-06 10:20:48,192.168.1.13,GET,/checkout,200,116
2025-09-06 12:44:29,192.168.1.22,GET,/profile,400,1940
2025-09-06 16:01:14,192.168.1.2,GET,/,200,1428
2025-09-06 18:14:10,192.168.1.3,POST,/cart,400,1120
2025-09-06 23:59:44,192.168.1.43,GET,/checkout,200,1959
2025-09-06 10:16:21,192.168.1.33,POST,/login,200,1914
2025-09-06 07:29:07,192.168.1.4,POST,/checkout,401,1998
2025-09-06 21:40:28,192.168.1.32,GET,/,200,1023
2025-09-06 23:20:49,192.168.1.35,GET,/,200,189
2025-09-06 11:53:55,192.168.1.7,GET,/cart,200,173
2025-09-06 23:03:13,192.168.1.1,GET,/cart,200,234
2025-09-06 11:52:37,192.168.1.37,GET,/login,404,1471
2025-09-06 13:09:54,192.168.1.22,PUT,/,200,946
2025-09-06 21:32:12,192.168.1.38,GET,/,200,649
2025-09-06 23:36:41,192.168.1.3,GET,/,200,53
2025-09-06 21:11:17,192.168.1.1,GET,/products,200,1918
2025-09-06 15:22:27,192.168.1.6,GET,/login,200,923
2025-09-06 10:06:03,192.168.1.31,POST,/login,200,844
2025-09-06 08:17:33,192.168.1.28,GET,/,200,529
2025-09-06 23:14:07,192.168.1.2,GET,/,200,226
2025-09-06 10:56:39,192.168.1.33,GET,/login,200,1707
2025-09-06 21:17:31,192.168.1.5,POST,/login,200,1241
2025-09-06 10:00:06,192.168.1.5,PUT,/products,201,1766
2025-09-06 22:15:10,192.168.1.12,GET,/,401,310
2025-09-06 23:42:30,192.168.1.18,GET,/profile,401,369
2025-09-06 17:54:00,192.168.1.27,DELETE,/products,200,526
2025-09-06 13:02:52,192.168.1.1,GET,/,200,1050
2025-09-06 08:09:49,192.168.1.3,GET,/checkout,200,1524
2025-09-06 11:34:16,192.168.1.31,GET,/products,400,636
2025-09-06 18:57:33,192.168.1.38,POST,/profile,200,250
2025-09-06 09:33:46,192.168.1.30,GET,/login,200,310
2025-09-06 11:01:15,192.168.1.26,GET,/login,200,202
2025-09-06 08:24:40,192.168.1.3,GET,/products,200,1888
2025-09-06 13:56:33,192.168.1.5,PUT,/login,200,1226
2025-09-06 12:17:19,192.168.1.5,GET,/checkout,400,271
2025-09-06 13:29:36,192.168.1.49,POST,/,404,1041
2025-09-06 22:09:29,192.168.1.32,GET,/,200,353
2025-09-06 10:18:04,192.168.1.39,GET,/,200,1234
2025-09-06 07:31:19,192.168.1.1,GET,/cart,200,302
2025-09-06 11:18:50,192.168.1.42,GET,/checkout,200,196
2025-09-06 18:09:46,192.168.1.5,GET,/,200,989
2025-09-06 22:15:51,192.168.1.32,GET,/login,403,1848
2025-09-06 09:19:38,192.168.1.11,GET,/products,200,1204
2025-09-06 07:49:12,192.168.1.8,GET,/,200,628
2025-09-06 15:40:29,192.168.1.25,GET,/cart,200,303
2025-09-06 14:44:20,192.168.1.22,GET,/login,200,975
2025-09-06 12:26:29,192.168.1.1,GET,/profile,200,1567
2025-09-06 07:58:19,192.168.1.38,GET,/login,200,1863
2025-09-06 15:18:03,192.168.1.37,GET,/login,200,1673
2025-09-06 19:33:29,192.168.1.41,GET,/,500,239
2025-09-06 11:06:52,192.168.1.10,GET,/login,200,1536
2025-09-06 16:32:47,192.168.1.34,POST,/products,200,2000
2025-09-06 14:14:57,192.168.1.32,POST,/login,200,1938
2025-09-06 00:31:39,192.168.1.33,GET,/,200,267
2025-09-06 14:15:13,192.168.1.3,GET,/products,200,1916
2025-09-06 07:25:30,192.168.1.50,POST,/cart,200,1702
2025-09-06 16:28:54,192.168.1.31,GET,/,200,310
2025-09-06 20:42:15,192.168.1.5,POST,/products,200,613
2025-09-06 10:06:37,192.168.1.22,GET,/login,200,239
2025-09-06 13:52:27,192.168.1.4,GET,/,200,1208
2025-09-06 10:41:41,192.168.1.44,GET,/,403,1991
2025-09-06 07:56:46,192.168.1.20,GET,/,200,1783
2025-09-06 14:22:57,192.168.1.34,GET,/,200,740
2025-09-06 17:36:21,192.168.1.20,POST,/,201,1368
2025-09-06 10:25:04,192.168.1.46,GET,/login,200,1369
2025-09-06 08:45:59,192.168.1.22,GET,/,200,1225
2025-09-06 23:22:37,192.168.1.29,GET,/,401,345
2025-09-06 09:42:06,192.168.1.22,GET,/login,200,1600
2025-09-06 20:46:50,192.168.1.7,POST,/,401,1567
2025-09-06 23:59:04,192.168.1.2,GET,/,201,924
2025-09-06 19:38:40,192.168.1.41,PUT,/login,200,793
2025-09-06 07:40:36,192.168.1.25,GET,/products,200,481
2025-09-06 08:10:27,192.168.1.40,POST,/,200,1308
2025-09-06 23:06:13,192.168.1.1,GET,/,201,1183
2025-09-06 15:04:21,192.168.1.5,POST,/profile,200,1036
2025-09-06 08:13:36,192.168.1.41,GET,/login,401,1767
2025-09-06 07:04:28,192.168.1.18,GET,/,200,1622
2025-09-06 14:06:07,192.168.1.22,GET,/products,200,1702
2025-09-06 22:59:53,192.168.1.8,POST,/,401,609
2025-09-06 06:36:15,192.168.1.42,PUT,/products,200,136
2025-09-06 15:57:07,192.168.1.27,PUT,/profile,200,86
2025-09-06 11:16:12,192.168.1.13,POST,/,200,1522
2025-09-06 11:48:42,192.168.1.46,GET,/products,400,1174
2025-09-06 22:44:53,192.168.1.37,GET,/profile,404,1245
2025-09-06 18:59:05,192.168.1.44,GET,/,201,233
2025-09-06 03:32:14,192.168.1.31,GET,/login,400,486
2025-09-06 02:03:01,192.168.1.38,POST,/products,401,1416
2025-09-06 17:01:35,192.168.1.21,GET,/login,200,1456
2025-09-06 12:08:07,192.168.1.19,POST,/profile,200,416
2025-09-06 11:58:03,192.168.1.7,GET,/,200,1561
2025-09-06 21:50:34,192.168.1.26,DELETE,/,201,1684
2025-09-06 05:03:08,192.168.1.19,GET,/login,200,1843
2025-09-06 09:18:08,192.168.1.28,GET,/,200,532
2025-09-06 22:13:31,192.168.1.34,POST,/cart,401,928
2025-09-06 18:23:49,192.168.1.25,POST,/,401,673
2025-09-06 18:32:06,192.168.1.2,PUT,/checkout,200,592
2025-09-06 06:58:08,192.168.1.41,GET,/login,200,271
2025-09-06 11:52:50,192.168.1.4,DELETE,/products,200,949
2025-09-06 23:01:31,192.168.1.41,GET,/products,200,1996
2025-09-06 06:17:54,192.168.1.28,GET,/cart,200,110
2025-09-06 09:24:11,192.168.1.31,GET,/products,200,1582
2025-09-06 11:01:58,192.168.1.28,POST,/profile,403,1679
2025-09-06 19:13:48,192.168.1.1,POST,/products,401,1622
2025-09-06 18:47:48,192.168.1.2,GET,/login,201,1408
2025-09-06 10:34:29,192.168.1.18,POST,/checkout,200,1986
2025-09-06 12:47:59,192.168.1.7,PUT,/,200,581
2025-09-06 06:15:49,192.168.1.25,GET,/login,200,760
2025-09-06 09:16:50,192.168.1.31,POST,/,200,1373
2025-09-06 10:16:54,192.168.1.5,GET,/login,200,1998
2025-09-06 11:40:54,192.168.1.25,GET,/products,200,1857
2025-09-06 16:20:04,192.168.1.19,GET,/checkout,200,1033
2025-09-06 07:40:11,192.168.1.4,GET,/,200,98
2025-09-06 08:32:55,192.168.1.19,GET,/products,200,1969
2025-09-06 18:16:16,192.168.1.1,POST,/cart,200,111
2025-09-06 16:22:06,192.168.1.2,GET,/products,200,687
2025-09-06 15:53:52,192.168.1.32,GET,/login,200,70
2025-09-06 11:50:23,192.168.1.13,GET,/products,200,622
2025-09-06 16:10:23,192.168.1.2,PUT,/profile,200,1267
2025-09-06 08:20:32,192.168.1.34,POST,/checkout,201,1944
2025-09-06 08:53:37,192.168.1.1,POST,/login,500,180
2025-09-06 23:59:14,192.168.1.26,DELETE,/products,201,1123
2025-09-06 18:54:56,192.168.1.24,GET,/products,200,923
2025-09-06 10:12:53,192.168.1.26,PUT,/login,201,761
2025-09-06 09:20:47,192.168.1.49,GET,/login,404,859
2025-09-06 11:22:35,192.168.1.22,PUT,/products,200,939
2025-09-06 19:14:36,192.168.1.41,DELETE,/profile,200,1882
2025-09-06 12:37:42,192.168.1.4,GET,/,200,186
2025-09-06 12:32:09,192.168.1.26,GET,/checkout,401,1814
2025-09-06 13:10:07,192.168.1.17,POST,/checkout,200,226
2025-09-06 07:02:53,192.168.1.18,GET,/profile,200,1795
2025-09-06 14:24:57,192.168.1.18,GET,/products,200,620
2025-09-06 07:57:52,192.168.1.45,GET,/products,500,112
2025-09-06 06:58:22,192.168.1.48,PUT,/products,201,912
2025-09-06 10:30:44,192.168.1.4,GET,/checkout,403,1938
2025-09-06 14:09:57,192.168.1.1,GET,/products,200,676
2025-09-06 13:32:46,192.168.1.27,PUT,/,200,718
2025-09-06 04:33:57,192.168.1.24,GET,/profile,200,806
2025-09-06 10:11:09,192.168.1.2,PUT,/cart,201,901
2025-09-06 14:36:56,192.168.1.29,GET,/,200,580
2025-09-06 14:14:56,192.168.1.5,PUT,/,200,237
2025-09-06 22:42:17,192.168.1.4,GET,/cart,201,76
2025-09-06 16:02:57,192.168.1.24,POST,/,400,72
2025-09-06 11:18:36,192.168.1.18,GET,/,200,1900
2025-09-06 06:45:58,192.168.1.42,GET,/login,200,1790
2025-09-06 07:17:46,192.168.1.32,DELETE,/cart,201,475
2025-09-06 18:20:10,192.168.1.22,GET,/products,200,1611
2025-09-06 06:44:20,192.168.1.44,GET,/,201,1087
2025-09-06 10:53:35,192.168.1.31,POST,/,200,36
2025-09-06 09:37:24,192.168.1.43,GET,/,200,1012
2025-09-06 20:46:31,192.168.1.10,GET,/cart,404,1775
2025-09-06 18:13:00,192.168.1.18,GET,/products,201,99
